Customer_ID,Three_Year_Spend,Loyalty_Cust,Distance,Male,Age,Seg_Group,Seg_Type,Married,Length_of_Residence,Homeowner,Num_Adults,Num_Children,Est_Income,Occupation,Education,Home_Value,Political_Ideology,Pet_Owner,Truck_Owner,Total_Spend,Num_Trans,Num_Items,Num_Depts,Division_Ag_Spend,Division_Pet_Spend,Division_Auto_Spend,Division_Hardware_Spend,Division_Home_Spend,Division_Seasonal_Spend,Division_Clothing_Spend,Division_SportingGoods_Spend,Division_FoodBev_Spend
185128557,168.88,0,8.1804139885980192,0,46.0,A,I30,,19,1,3,3,,Professional,High School,,,,,218.00,1,2,1,.00,.00,.00,218.00,.00,.00,.00,.00,.00
185085173,1555.3099999999999,0,9.9481963397455075,1,66.0,C,D15,,12,1,3,,,Retired,Graduate Degree,,,,,78.96,1,4,3,.00,11.99,.00,.00,.00,.00,12.99,53.98,.00
184985624,2416.5799999999999,0,10.471514840499399,1,,E,O51,1,0,1,1,0,,Other,High School,,,,,15.76,1,4,2,.00,.00,.00,.00,9.98,.00,.00,.00,5.78
184901023,1684.6900000000001,0,1.3408831199623179,1,,G,K40,0,5,0,1,,,Blue Collar,Some College,,,,,8.16,1,4,1,.00,.00,.00,.00,.00,.00,.00,.00,8.16
184901144,724.42999999999995,0,6.167782927865546,0,44.0,C,B09,1,3,1,2,6,,Professional,Graduate Degree,,,,,66.06,2,4,3,.00,.00,.00,.00,.00,29.99,.00,31.99,4.08
185342251,39.960000000000001,1,3.6248680219981648,0,48.0,U,U01,0,6,0,,,24600.0,,,,,0,,127.90,2,11,4,5.98,.00,.00,.00,.00,.00,108.97,.00,12.95
184783465,3449.0,0,6.7110592505912745,1,54.0,A,E21,1,19,1,5,,91000.0,Sales,High School,216000,,1,,39.22,2,8,3,.00,.00,.00,5.98,3.49,.00,.00,.00,29.75
185200687,140.44,1,6.0120197941294551,0,75.0,B,C13,1,11,1,3,,135000.0,Sales,Less than High School,321000,,1,,10.65,2,2,3,.00,9.99,.00,.00,.00,.00,.00,.00,.66
185341706,22.48,1,4.6939178414832501,0,62.0,U,U01,1,8,1,,,219000.0,Other,,521000,Conservative,,,24.84,1,6,2,19.95,.00,.00,.00,.00,.00,.00,.00,4.89
185099500,1147.3499999999999,1,2.4107065686759066,1,69.0,B,J34,1,38,1,2,,67000.0,Management,High School,160000,,1,1,22.57,1,8,4,.00,9.99,.00,1.96,4.78,.00,5.84,.00,.00
185266756,968.62,0,1.3006701583372664,1,70.0,A,E21,1,19,1,3,,91000.0,Office Administration,High School,216000,,1,1,31.95,1,7,2,1.98,.00,.00,.00,.00,29.97,.00,.00,.00
185099462,377.80000000000001,1,2.1319106759339741,1,56.0,A,I30,0,19,0,5,2,16000.0,Blue Collar,Some College,38000,Conservative,,,25.05,1,5,3,.00,18.98,1.99,.00,.00,.00,.00,.00,4.08
184933755,574.44000000000005,1,3.542022503916789,0,58.0,D,C14,1,3,1,3,1,57000.0,Office Administration,High School,135000,,,,228.21,3,19,9,.00,8.99,13.48,9.41,2.99,18.58,174.10,.00,.66
185128798,1071.76,0,4.2463210125992088,0,50.0,B,Q62,0,10,1,4,,75000.0,Sales,High School,179000,,1,1,29.22,2,8,3,.00,.00,.00,.00,.00,14.27,.00,.00,14.95
184799077,3488.0500000000002,1,9.5566631952276104,0,52.0,D,E20,0,13,1,4,,80000.0,Other,Bachelors Degree,190000,Conservative,1,,78.75,4,14,3,.00,58.79,.00,14.48,.00,.00,.00,.00,5.48
184818810,2759.8800000000001,0,3.1904370687809909,1,54.0,B,J36,1,60,1,3,,20000.0,Blue Collar,High School,47000,,1,,8.97,1,3,2,.00,7.48,1.49,.00,.00,.00,.00,.00,.00
185256167,7646.6800000000003,1,1.1599894889695572,1,43.0,C,B09,1,10,1,2,,47000.0,Technical,High School,112000,,,1,193.33,2,11,5,.00,63.97,.00,.00,.00,13.99,113.39,.00,1.98
185275483,2021.6700000000001,1,1.3529609929278335,1,60.0,E,O51,1,44,1,4,,44000.0,Management,High School,105000,,1,1,34.11,2,6,4,.00,.00,6.36,2.89,14.87,.00,.00,9.99,.00
184798987,3162.6799999999998,0,3.2400572476831782,1,52.0,G,S69,,2,1,4,,14000.0,Retired,Bachelors Degree,33000,,1,,41.97,1,3,2,.00,39.98,.00,1.99,.00,.00,.00,.00,.00
184900968,4334.2600000000002,0,2.401926699787738,1,46.0,B,D16,1,12,1,2,1,67000.0,Professional,Some College,160000,,,,31.23,1,2,2,.00,16.99,.00,.00,.00,.00,14.24,.00,.00
185255984,49.979999999999997,0,3.2939658503254825,0,59.0,B,J34,1,23,1,2,,29000.0,Office Administration,High School,70000,,,,28.87,1,2,1,.00,.00,.00,.00,.00,.00,28.87,.00,.00
184799085,7270.1099999999997,1,3.0321073831032099,1,73.0,C,B09,0,19,1,4,,102000.0,Blue Collar,High School,244000,,1,,75.18,2,15,4,23.96,30.99,.00,.00,.00,9.49,.00,.00,10.74
184923434,3281.8800000000001,0,2.7511324290338672,1,86.0,B,Q62,1,21,1,2,,53000.0,Office Administration,High School,126000,Conservative,1,1,63.63,1,9,2,.00,34.17,.00,.00,.00,29.46,.00,.00,.00
184985726,2832.0300000000002,1,2.9263060820578017,1,39.0,D,E20,1,2,1,3,,93000.0,Retired,Graduate Degree,221000,Liberal,1,,458.18,2,17,4,.00,.00,46.96,276.13,.00,.00,135.09,.00,.00
184833624,146.38,0,6.2511157762113587,0,43.0,C,D15,1,2,1,4,2,50100.0,Professional,Some College,,,0,,54.98,3,15,5,15.96,14.09,1.58,.00,10.98,.00,.00,.00,12.37
185157251,64.519999999999996,0,3.3243472400238971,1,84.0,B,Q64,1,37,1,2,,53000.0,Retired,High School,125000,,,1,16.24,1,7,2,.00,11.18,.00,.00,.00,.00,.00,.00,5.06
184972461,1538.4100000000001,1,1.8846388768816902,0,54.0,C,A04,1,16,1,2,,93000.0,Blue Collar,Bachelors Degree,222000,,1,,559.44,4,38,9,23.96,.00,68.61,237.97,8.99,.00,199.93,19.98,.00
184900940,1329.45,1,1.7784673491683582,1,55.0,C,A04,1,16,1,2,2,147000.0,Management,High School,350000,,,1,271.69,3,13,8,.00,.00,9.99,96.96,29.96,133.99,.00,.00,.79
143076231,261.43000000000001,1,14.388285247865456,0,46.0,C,D15,0,20,1,3,5,11000.0,Other,Some College,25000,Liberal,,,502.86,1,10,6,.00,.00,.00,113.98,.00,269.99,56.54,.00,5.37
184972734,3360.7199999999998,0,18.546163858659128,0,70.0,A,J35,0,17,1,1,,56800.0,Professional,Graduate Degree,,,1,,250.00,5,25,10,.00,22.99,.00,10.16,.00,20.98,156.72,.00,39.15
185200580,0.0,1,44.953510651521654,1,63.0,A,E21,1,42,1,7,,60000.0,Blue Collar,Some College,144000,,,,43.47,1,13,4,.00,14.99,19.14,.00,.00,.00,.00,.00,9.34
184879533,4835.7600000000002,1,13.125129757532822,0,55.0,A,E21,1,10,1,2,,121000.0,Office Administration,Some College,289000,Conservative,1,,1000.62,5,80,13,209.05,91.97,394.05,117.77,26.94,11.97,97.94,.00,50.93
185238108,558.94000000000005,1,15.243733850331177,1,46.0,C,A04,1,16,1,4,1,100000.0,Technical,Bachelors Degree,237000,,,,107.96,3,13,6,11.96,.00,.00,.99,2.49,33.98,.00,44.99,13.55
185353117,7032.7399999999998,1,11.488276776766986,1,60.0,B,J36,1,10,1,5,1,116000.0,Blue Collar,Bachelors Degree,275000,,1,,465.33,3,23,5,.00,5.98,.00,.00,15.96,.00,283.40,159.99,.00
184901436,1432.55,1,11.280607939287851,0,38.0,A,M44,0,7,1,2,1,35000.0,Other,Less than High School,83000,Liberal,,,108.81,8,15,5,.00,26.96,.00,.00,41.95,26.53,9.99,.00,3.38
185256002,2023.72,0,11.689844446241047,0,50.0,A,J35,1,30,1,2,,15000.0,Medical Professional,Bachelors Degree,35000,,1,,10.98,1,2,1,.00,.00,.00,.00,10.98,.00,.00,.00,.00
184901293,2088.0,1,13.485753064851242,1,74.0,A,J35,1,30,1,3,,66000.0,Medical Professional,High School,156000,Conservative,1,,41.98,2,2,2,.00,.00,11.99,.00,29.99,.00,.00,.00,.00
185275522,1015.3,1,19.668483971373398,0,61.0,A,M44,0,29,1,3,2,12000.0,Professional,High School,28000,Conservative,,,39.95,1,5,5,10.78,21.99,3.99,.00,3.19,.00,.00,.00,.00
185157449,750.86000000000001,0,24.33722365721259,1,63.0,A,I30,1,36,1,5,3,56000.0,Farmer,High School,133000,Liberal,,,121.40,2,7,5,.00,.00,.00,34.99,.00,.00,54.88,30.87,.66
185322265,9958.0100000000002,0,9.8737236800068082,1,49.0,G,H29,1,4,1,1,,57000.0,Management,Some College,136000,,,,55.53,2,10,3,53.44,.00,.00,.00,.00,.00,.00,.00,2.09
185353302,5214.2799999999997,1,7.7067687115000592,1,69.0,B,C11,1,11,1,4,,115000.0,Management,Bachelors Degree,274000,Conservative,1,,475.03,3,56,8,20.96,.00,19.54,3.98,172.64,38.43,124.97,34.37,60.14
184923481,1685.75,0,14.959134555425702,0,64.0,A,I30,1,10,1,5,1,38000.0,Management,Some College,91000,Liberal,1,,10.00,1,2,1,.00,10.00,.00,.00,.00,.00,.00,.00,.00
185266668,587.38,1,16.090463852557907,0,76.0,B,Q64,0,11,1,1,,46700.0,Blue Collar,High School,,,1,1,108.51,2,10,5,.00,21.48,.00,.00,3.39,17.97,59.99,.00,5.68
185157694,0.0,1,17.079104325623483,1,30.0,A,I30,0,21,1,4,,137000.0,Other,High School,326000,,1,,52.30,2,13,4,.00,.00,37.34,4.99,4.99,.00,.00,.00,4.98
184923888,4805.4200000000001,0,11.944352827410817,1,58.0,C,A04,0,2,1,5,1,51000.0,Blue Collar,Some College,121000,,,,87.50,3,12,4,21.18,.00,.00,.00,.00,.00,24.99,29.98,11.35
184972394,5184.4300000000003,1,14.30961090393731,1,50.0,A,I30,0,21,1,6,0,110000.0,Other,Less than High School,263000,Conservative,,,227.11,3,19,6,25.49,.00,14.99,.00,14.98,29.60,129.99,.00,12.06
184841760,9319.5799999999999,1,11.914183015155849,1,52.0,A,E21,0,28,1,5,,64000.0,Blue Collar,High School,151000,Liberal,1,,444.78,5,56,10,107.57,37.97,.00,138.90,92.90,13.16,.00,30.97,23.31
185191223,191.5,1,7.3323979862390631,0,99.0,A,L43,1,39,1,3,,47000.0,Management,High School,112000,Liberal,,,84.35,1,5,2,.00,.00,.00,.00,.00,14.38,.00,69.97,.00
185040554,89.969999999999999,0,14.766333553077633,1,76.0,A,J35,1,26,1,2,,86000.0,Retired,High School,204000,Conservative,,,44.92,2,9,3,.00,.00,.00,.00,2.99,8.99,.00,.00,32.94
184833445,1968.49,0,11.930278841909173,0,22.0,A,I30,1,10,1,4,2,73000.0,Professional,Bachelors Degree,174000,Conservative,,,8.99,1,3,2,.00,.00,6.99,.00,2.00,.00,.00,.00,.00
185085127,0.0,0,20.285273706212372,0,51.0,A,I30,1,25,1,1,1,48200.0,Self Employed,High School,,,0,,10.88,1,2,2,.00,.00,.00,4.99,.00,.00,.00,.00,5.89
185342600,407.19,0,7.4917711430615457,1,35.0,A,E21,0,10,1,4,,170000.0,Blue Collar,High School,405000,,1,,224.79,2,13,4,.00,46.48,10.76,.00,.00,144.99,.00,.00,22.56
185237996,3531.8699999999999,1,9.2068491066931522,0,56.0,A,I30,0,25,1,6,1,70000.0,Other,High School,166000,,,,103.50,5,24,7,37.91,20.98,.79,11.98,26.85,4.99,.00,.00,.00
184901346,663.94000000000005,1,12.122045741109245,1,57.0,U,U01,0,15,1,,,76000.0,Professional,,,,0,,43.44,2,5,4,.00,.00,30.06,.00,7.89,.00,5.49,.00,.00
185256146,1934.6900000000001,0,19.076269110094287,1,56.0,A,E21,1,28,1,3,,51000.0,Management,Bachelors Degree,121000,Conservative,,,177.96,1,4,2,.00,.00,177.96,.00,.00,.00,.00,.00,.00
185275457,2190.6700000000001,1,15.353825400938728,0,54.0,B,C11,0,25,1,5,,89000.0,Professional,Bachelors Degree,211000,,,,4380.97,2,5,3,.00,.00,.00,4299.00,.00,.00,57.99,.00,23.98
185191508,1674.6500000000001,0,18.747099015728082,0,43.0,C,D15,0,33,1,3,2,84000.0,Other,Some College,200000,,,,15.52,1,8,1,.00,.00,15.52,.00,.00,.00,.00,.00,.00
185200623,987.20000000000005,1,26.913633734564218,1,65.0,C,A04,1,10,1,3,,166000.0,Professional,Bachelors Degree,395000,Conservative,1,,71.73,1,8,3,.00,50.47,.00,.00,.00,15.98,.00,.00,5.28
185145528,3654.5300000000002,1,20.453180520391275,0,29.0,C,D15,0,20,1,4,2,140000.0,Office Administration,Some College,332000,Liberal,1,,619.91,2,160,5,18.35,8.99,.00,588.49,.00,.00,.00,.00,4.08
185275545,819.58000000000004,1,15.027720714144818,1,24.0,A,E21,0,22,1,5,,66000.0,Sales,Some College,158000,Conservative,1,,122.94,1,6,4,.00,28.98,.00,.00,.00,2.99,90.97,.00,.00
185341637,0.0,1,955.302612560022,1,69.0,U,U01,0,8,1,,,47300.0,,,,,1,,178.44,3,40,6,10.38,.00,.00,.00,11.98,14.98,79.96,.00,61.14
184972779,1763.5799999999999,0,984.1960210313174,0,63.0,U,U01,1,15,1,,,37500.0,,,,,1,1,21.97,1,3,2,.00,.00,12.98,.00,8.99,.00,.00,.00,.00
185145036,113.97,1,53.46096779318583,0,74.0,A,I30,1,23,1,6,1,73000.0,Retired,High School,173000,Conservative,1,,377.94,1,6,1,.00,.00,377.94,.00,.00,.00,.00,.00,.00
67784372,67.540000000000006,1,127.09517757696096,0,84.0,B,C11,1,19,1,5,,99000.0,Office Administration,High School,236000,,1,,767.12,2,49,7,11.97,9.27,725.87,12.48,.00,.00,.00,.00,7.53
184818854,2369.6799999999998,0,34.14856467661405,1,54.0,C,B09,0,25,1,4,4,92000.0,Legal Professional,High School,220000,Conservative,1,,13.93,1,7,1,.00,.00,13.93,.00,.00,.00,.00,.00,.00
185353650,889.79999999999995,1,31.430566607104048,0,59.0,U,U01,1,15,1,,,40000.0,Professional,Bachelors Degree,96000,Conservative,1,,47.23,1,10,4,.00,17.98,.00,.00,8.99,3.49,.00,.00,16.77
185070168,182.27000000000001,1,30.018912131846371,0,47.0,C,B08,1,6,1,2,3,50000.0,Professional,High School,119000,Liberal,1,,93.22,3,18,4,.00,50.00,.00,12.48,.00,14.98,.00,.00,15.76
185342114,6533.9099999999999,1,20.531916577981342,1,53.0,U,U01,1,15,1,,,171000.0,Farmer,,408000,Conservative,,,605.75,1,21,7,12.97,.00,22.97,399.83,.00,.00,169.98,.00,.00
185157479,221.86000000000001,1,17.355228787084975,1,45.0,A,I30,1,22,1,3,,85700.0,Blue Collar,High School,,,0,,168.10,2,10,5,.00,10.99,61.98,.00,.00,.00,94.34,.00,.79
185085093,390.06,1,20.288305248791819,1,70.0,C,D15,1,33,1,6,1,124000.0,Management,Some College,296000,Liberal,1,,78.06,2,5,4,.00,.00,7.99,17.99,.00,.00,49.99,.00,2.09
185040614,2719.5,0,18.479842836276664,1,75.0,B,J34,1,22,1,2,,92000.0,Professional,Graduate Degree,218000,Conservative,,,213.68,2,11,5,.00,.00,.00,8.69,.00,8.99,188.83,.00,7.17
88410976,575.72000000000003,1,20.135331828758428,0,66.0,B,D16,1,33,1,5,1,37000.0,Other,Bachelors Degree,88000,,,,16.83,1,2,2,.00,.00,15.74,1.09,.00,.00,.00,.00,.00
185191276,2374.5900000000001,0,18.338256004038829,1,65.0,C,F23,1,24,1,5,1,73000.0,Blue Collar,High School,174000,,1,,47.48,1,15,4,8.54,11.99,20.97,.00,5.98,.00,.00,.00,.00
184901215,1756.4400000000001,0,24.234004530011099,0,26.0,A,E21,1,13,1,4,,147000.0,Retired,High School,350000,,1,,91.02,1,10,4,54.65,9.99,.00,24.99,.00,.00,.00,.00,1.39
161369396,317.66000000000003,0,20.814792928216448,1,69.0,A,E21,1,47,1,2,,72000.0,Farmer,High School,171000,Conservative,,,65.80,1,31,2,.00,60.80,.00,.00,.00,.00,.00,.00,5.00
184783203,838.91999999999996,1,21.939482984472189,0,65.0,D,C14,0,33,1,5,1,116000.0,Educator,Bachelors Degree,277000,Conservative,,,319.76,2,33,11,3.59,.00,6.28,152.30,.00,17.08,105.07,.00,35.44
185070264,981.70000000000005,0,23.182798848133338,0,45.0,G,H27,1,19,1,1,,44000.0,Office Administration,Some College,105000,,,,19.74,1,6,1,.00,.00,.00,.00,.00,.00,.00,.00,19.74
92109526,0.0,0,26.875753638019226,0,64.0,D,E20,1,54,1,6,,131000.0,Management,Some College,311000,,,,292.34,2,9,3,.00,.00,.00,266.98,.00,.00,16.99,8.37,.00
185099144,1447.9200000000001,1,19.729758864901768,1,58.0,A,E21,1,18,1,3,,89000.0,Blue Collar,Some College,212000,Conservative,1,,160.64,2,15,5,13.98,.00,24.23,.00,.00,.00,118.95,.00,3.48
184972825,1722.4000000000001,0,18.352722098846908,1,36.0,D,E20,1,6,1,2,,118000.0,Other,Some College,282000,Conservative,,,48.56,1,4,2,.00,.00,.00,.00,.00,.00,39.99,.00,8.57
185005337,0.0,0,22.799433388875414,1,36.0,C,D15,1,3,0,1,,150000.0,Blue Collar,Bachelors Degree,356000,Liberal,1,,399.99,1,1,1,.00,.00,399.99,.00,.00,.00,.00,.00,.00
146129964,2659.7600000000002,1,17.963680545726952,1,71.0,A,J35,0,34,1,7,,28000.0,Blue Collar,High School,66000,Conservative,1,,197.52,2,11,5,39.96,69.98,69.98,.00,16.81,.00,.00,.00,.79
185256369,195.53,0,25.783082584742544,1,31.0,A,I30,1,16,1,2,6,78000.0,Farmer,Some College,185000,Conservative,,,8.48,1,6,1,.00,.00,.00,.00,.00,.00,.00,.00,8.48
184900660,558.70000000000005,1,21.555613420995698,1,65.0,B,L42,1,55,1,3,,67000.0,Office Administration,High School,159000,,,,247.81,3,35,6,.00,.00,42.98,.00,25.18,.00,176.07,.00,3.58
185099415,7278.3500000000004,1,16.246324651458199,0,78.0,A,J35,0,6,1,3,,31000.0,Office Administration,Less than High School,73000,,,,167.52,3,11,5,.00,56.98,.00,.00,.00,.00,69.48,38.97,2.09
185322319,606.25,1,18.762005152310405,0,54.0,G,H27,1,22,1,1,,54000.0,Educator,Some College,130000,Conservative,1,,130.33,2,37,3,88.02,.00,40.02,.00,.00,.00,.00,.00,2.29
184900693,2699.3600000000001,1,15.260805180385908,1,55.0,A,J35,1,18,1,2,,150000.0,Management,Some College,357000,Liberal,,,365.74,4,23,6,146.10,.00,.00,12.68,.00,.00,179.71,.00,27.25
185191718,3623.9000000000001,1,20.201034074642457,1,83.0,A,I30,1,3,1,4,1,67000.0,Blue Collar,Some College,160000,Conservative,1,,590.41,5,70,12,43.97,155.84,71.84,22.74,26.34,.00,205.77,40.85,23.06
184933757,1477.48,0,19.207224731385885,1,45.0,B,J34,1,9,1,6,,41720.699999999997,Management,High School,99335,Conservative,1,,28.97,2,3,3,12.99,7.99,.00,7.99,.00,.00,.00,.00,.00
185041028,761.58000000000004,0,15.855762924585195,1,50.0,A,E21,1,18,1,3,,46000.0,Blue Collar,Some College,110000,,,,36.37,1,3,3,.00,.00,14.99,.00,.00,.00,.00,19.99,1.39
185191734,5006.3900000000003,1,19.345330298050492,0,53.0,D,E20,1,0,1,4,,33000.0,Other,High School,79000,,1,,248.60,2,20,6,.00,23.99,27.16,13.97,.00,.00,72.96,86.65,23.87
185322199,13862.559999999999,0,14.987723234321699,1,60.0,A,I30,1,3,1,5,,63000.0,Management,Some College,150000,,,,207.96,1,6,1,.00,.00,.00,207.96,.00,.00,.00,.00,.00
184900543,1538.03,0,18.331436740210005,1,67.0,B,J34,1,27,1,4,,57000.0,Professional,Graduate Degree,136000,Conservative,1,,57.74,1,4,1,.00,.00,.00,.00,.00,57.74,.00,.00,.00
185099203,1105.5999999999999,1,22.1419578719978,1,69.0,A,I30,1,25,1,5,0,56000.0,Blue Collar,Some College,134000,,1,,81.63,2,6,5,.00,.00,58.71,.82,.00,22.10,.00,.00,.00
185099352,1718.01,1,18.544759704561137,0,45.0,A,E21,1,5,1,2,,43000.0,Blue Collar,Graduate Degree,102000,Liberal,1,,714.61,4,39,8,1.44,.00,604.82,.00,.00,6.39,99.98,.00,1.98
185191412,1110.3800000000001,0,20.038472045239374,1,48.0,U,U01,0,1,0,,,79000.0,Management,,188000,Conservative,,,799.99,1,1,1,.00,.00,.00,.00,.00,799.99,.00,.00,.00
184841677,211.37,0,18.971691200256931,1,57.0,A,I30,1,28,1,4,,57000.0,Management,Some College,135000,Conservative,,,16.99,1,1,1,16.99,.00,.00,.00,.00,.00,.00,.00,.00
185191232,643.54999999999995,1,18.500873310425415,0,79.0,A,J35,0,36,1,2,,45000.0,Retired,High School,108000,Conservative,1,,120.58,4,33,5,9.78,47.13,.00,.00,5.99,.00,39.98,.00,17.70
184901093,451.98000000000002,0,15.51590814390601,1,73.0,B,Q62,1,16,1,2,,85000.0,Medical Professional,Bachelors Degree,202000,Liberal,,,35.99,3,4,1,35.99,.00,.00,.00,.00,.00,.00,.00,.00
185145343,963.98000000000002,1,23.341836829997678,1,81.0,B,J34,1,34,1,4,,34000.0,Retired,High School,80000,,,,99.75,1,18,5,7.98,.00,15.94,36.26,.00,33.98,.00,.00,5.59
185098936,919.98000000000002,0,22.072488191234253,1,70.0,B,J34,0,32,1,1,,31000.0,Sales,High School,73000,Conservative,1,,424.55,3,26,7,64.41,.00,42.97,.00,.00,178.95,135.72,.00,2.50
185256257,4831.7600000000002,1,14.228991894171129,1,53.0,A,E21,1,25,1,1,,33000.0,Blue Collar,High School,78000,,,,267.43,5,40,4,4.48,14.99,40.56,207.40,.00,.00,.00,.00,.00
185256091,1439.1600000000001,0,17.881951087598598,1,80.0,A,L43,1,7,1,4,,25000.0,Other,High School,60000,,1,,28.11,1,7,3,.00,.00,1.49,.00,.00,.00,.00,13.99,12.63
185266767,1119.9100000000001,1,20.302504612940474,1,69.0,A,N46,1,45,1,7,1,56000.0,Office Administration,High School,134000,Conservative,,,38.94,2,7,3,.00,16.97,.00,17.48,.00,.00,.00,.00,4.49
185099162,404.87,0,17.805645188941572,1,66.0,A,E21,1,36,1,5,,37000.0,Medical Professional,High School,88000,Liberal,,,12.99,1,1,1,.00,.00,.00,12.99,.00,.00,.00,.00,.00
184900611,487.63999999999999,0,18.095850771226299,1,68.0,A,J35,1,26,1,3,,17000.0,Office Administration,High School,41000,Liberal,1,,38.97,1,3,3,.00,.00,.00,.00,.00,13.99,24.98,.00,.00
185342417,361.36000000000001,0,18.294950264250634,0,48.0,B,J34,1,32,1,3,,24000.0,Other,High School,56000,Conservative,1,,430.99,2,12,6,.00,.00,8.98,354.88,.00,2.98,64.15,.00,.00
185157353,0.0,0,22.827854474457137,0,72.0,U,U01,1,15,1,,,40000.0,Other,,96000,Liberal,,,38.47,1,3,2,.00,.00,.00,.00,.00,38.47,.00,.00,.00
184923371,6165.7600000000002,1,18.06480887610989,1,69.0,A,J35,1,20,1,1,,79000.0,Farmer,High School,188000,Conservative,,,333.06,3,14,5,56.97,81.96,164.57,.00,.00,25.98,.00,.00,3.58
184901316,740.35000000000002,0,19.191745575143511,1,41.0,A,M44,1,17,1,1,3,39400.0,Office Administration,Some College,,,0,1,70.68,1,2,1,70.68,.00,.00,.00,.00,.00,.00,.00,.00
185128572,325.80000000000001,0,20.149421777017018,1,68.0,B,J34,1,16,1,4,,26000.0,Management,Bachelors Degree,62000,Conservative,,,48.53,1,7,3,.00,.00,14.97,.00,1.59,31.97,.00,.00,.00
185341723,105.45999999999999,1,19.919658856726393,1,76.0,A,I30,1,54,1,4,,44000.0,Farmer,High School,105000,Conservative,1,,98.06,1,14,4,9.99,53.96,11.98,.00,.00,.00,.00,.00,22.13
185070173,1043.04,0,19.564085469635049,1,66.0,U,U01,1,15,1,,,24000.0,Professional,High School,57000,,,,159.91,2,9,5,.00,.00,.00,.00,9.99,31.97,117.95,.00,.00
185157343,517.67999999999995,1,19.661933676122263,1,72.0,B,J34,1,24,1,3,,29000.0,Management,High School,68000,Conservative,1,,208.49,3,27,7,.00,.00,.00,91.96,11.97,59.43,19.98,.00,25.15
185157732,456.64999999999998,1,19.792810189005582,1,42.0,A,E21,1,36,1,5,,45000.0,Professional,Bachelors Degree,106000,Conservative,1,,215.03,2,32,6,.00,38.83,.00,.00,57.91,42.95,39.98,.00,35.36
185128870,69.969999999999999,0,32.812163788477143,1,40.0,B,C13,1,36,1,3,,112000.0,Management,Bachelors Degree,267000,Conservative,,,34.98,1,2,2,.00,.00,.00,.00,.00,9.99,24.99,.00,.00
184833610,388.01999999999998,0,29.12336628425323,1,76.0,B,J34,1,38,1,3,,54000.0,Retired,High School,128000,Liberal,,,57.42,1,8,3,.00,25.98,4.47,.00,26.97,.00,.00,.00,.00
185157477,6275.5100000000002,1,20.54340375650829,1,47.0,A,I30,1,24,1,3,4,76000.0,Blue Collar,High School,182000,Conservative,1,,172.49,3,26,5,12.50,.00,.00,.00,.00,.00,78.96,68.88,12.15
184879526,353.81999999999999,0,20.028379812827804,1,58.0,A,E21,1,41,1,2,,85000.0,Office Administration,High School,203000,Conservative,,,119.92,2,7,4,5.98,.00,.00,29.99,.00,8.98,.00,74.97,.00
185266578,606.05999999999995,0,21.676763228917746,1,58.0,D,C14,1,12,1,3,1,27000.0,Blue Collar,High School,64000,Conservative,1,,1499.99,1,1,1,.00,.00,1499.99,.00,.00,.00,.00,.00,.00
185266713,1356.9200000000001,1,20.318145522977936,1,76.0,A,I30,1,18,1,4,3,79000.0,Management,High School,187000,Conservative,,,159.98,1,2,2,.00,.00,.00,.00,.00,19.99,.00,139.99,.00
185322127,154.13999999999999,1,31.455773998545279,0,67.0,U,U01,1,15,1,,,36000.0,Office Administration,High School,86000,Conservative,1,,187.90,1,10,5,.00,23.97,.00,34.99,.00,.00,123.96,.00,4.98
185342157,0.0,1,52.333179707413592,0,65.0,D,B07,1,23,1,6,1,124000.0,Management,Some College,295000,,1,,92.77,5,13,3,.00,60.29,.00,.00,7.49,.00,.00,24.99,.00
185353382,274.76999999999998,1,79.234808898695221,0,79.0,B,Q64,0,59,1,1,,35000.0,Office Administration,High School,83000,Liberal,,,39.99,1,1,1,.00,.00,.00,.00,.00,.00,39.99,.00,.00
185200549,0.0,1,44.05954308283539,1,54.0,B,L42,1,30,1,4,,55000.0,Blue Collar,High School,130000,Liberal,1,,13.54,1,6,4,2.38,7.99,.00,3.17,.00,.00,.00,.00,.00
132526024,1513.96,0,34.621511560940661,1,34.0,B,C13,1,8,1,2,0,153137.45999999999,Blue Collar,High School,365000,Conservative,1,,113.34,1,25,6,17.16,7.28,2.99,54.96,11.98,.00,.00,.00,18.97
167062616,975.25999999999999,1,50.401200427587618,1,52.0,U,U01,1,15,1,,,71000.0,Professional,,168000,Liberal,,,1199.22,5,76,13,45.77,.00,1.69,472.17,77.20,97.13,361.92,99.68,43.66
185342184,0.0,1,56.978795233956554,0,73.0,B,J34,1,24,1,3,,73000.0,Professional,Some College,174000,Liberal,,,845.63,3,20,6,.00,14.99,8.99,737.47,.00,16.97,48.73,18.48,.00
184842001,4601.0500000000002,1,56.618114945676304,0,42.0,D,I31,0,17,1,5,1,46000.0,Office Administration,High School,110000,Conservative,,,291.98,4,25,7,.00,79.46,16.98,7.99,.00,90.97,66.93,.00,29.65
185331740,335.51999999999998,0,34.603969751974049,0,68.0,A,J35,1,30,1,4,,73000.0,Office Administration,Bachelors Degree,173000,Liberal,1,,3.50,1,1,1,.00,.00,.00,.00,.00,.00,.00,.00,3.50
184072231,1341.4200000000001,1,34.184913317002,0,22.0,C,D15,0,27,1,5,,92000.0,Professional,High School,219000,Conservative,1,,214.51,1,32,9,95.91,8.99,9.98,48.32,25.49,4.49,.00,.00,21.33
